"imperious perfect";["c14","cma","dd1","dpa","ema","evg","lrw","pcmp","prm","ps11"];["g"];3.0;"creature — elf warrior";["creature"];"2";"2";"{2}{g}";
"impervious greatwurm";["grn"];["g"];10.0;"creature — wurm";["creature"];"16";"16";"{7}{g}{g}{g}";
"impetuous devils";["emn","pemn"];["r"];4.0;"creature — devil";["creature"];"6";"1";"{2}{r}{r}";
"impetuous protege";["bbd","pbbd"];["r"];3.0;"creature — human warrior";["creature"];"0";"4";"{2}{r}";
"impetuous sunchaser";["bng"];["r"];2.0;"creature — human soldier";["creature"];"1";"1";"{1}{r}";
"implement of combustion";["aer"];[];1.0;"artifact";["artifact"];;;"{1}";
"implement of examination";["aer"];[];3.0;"artifact";["artifact"];;;"{3}";
"implement of ferocity";["aer"];[];1.0;"artifact";["artifact"];;;"{1}";
"implement of improvement";["aer"];[];1.0;"artifact";["artifact"];;;"{1}";
"implement of malice";["aer"];[];2.0;"artifact";["artifact"];;;"{2}";
"implements of sacrifice";["fem"];[];2.0;"artifact";["artifact"];;;"{2}";
"implode";["pls"];["r"];5.0;"sorcery";["sorcery"];;;"{4}{r}";
"imposing sovereign";["m14"];["w"];2.0;"creature — human";["creature"];"2";"1";"{1}{w}";
"imposing visage";["5ed","ice"];["r"];1.0;"enchantment — aura";["enchantment"];;;"{r}";
"imprison";["leg"];["b"];1.0;"enchantment — aura";["enchantment"];;;"{b}";
"imprisoned in the moon";["emn","pemn"];["u"];3.0;"enchantment — aura";["enchantment"];;;"{2}{u}";
"impromptu raid";["shm"];["g","r"];4.0;"enchantment";["enchantment"];;;"{3}{r/g}";
"improvised armor";["ons"];["w"];4.0;"enchantment — aura";["enchantment"];;;"{3}{w}";
"imps' taunt";["tmp"];["b"];2.0;"instant";["instant"];;;"{1}{b}";
"impulse";["bbd","btd","ddn","f01","prm","v13","vis","wc97","wc98"];["u"];2.0;"instant";["instant"];;;"{1}{u}";
"impulsive charge";["tdag"];[];0.0;"sorcery";["sorcery"];;;;
"impulsive destruction";["tdag"];[];0.0;"sorcery";["sorcery"];;;;
"impulsive maneuvers";["ody"];["r"];4.0;"enchantment";["enchantment"];;;"{2}{r}{r}";
"impulsive return";["tdag"];[];0.0;"sorcery";["sorcery"];;;;
"in bolas's clutches";["dom"];["u"];6.0;"legendary enchantment — aura";["enchantment"];;;"{4}{u}{u}";
"in garruk's wake";["c16","m15","pm15","prm"];["b"];9.0;"sorcery";["sorcery"];;;"{7}{b}{b}";
"in oketra's name";["akh"];["w"];2.0;"instant";["instant"];;;"{1}{w}";
"in the eye of chaos";["leg","me4"];["u"];3.0;"world enchantment";["enchantment"];;;"{2}{u}";
"in the web of war";["bok"];["r"];5.0;"enchantment";["enchantment"];;;"{3}{r}{r}";
"inaction injunction";["rtr"];["u"];2.0;"sorcery";["sorcery"];;;"{1}{u}";
"inalla, archmage ritualist";["c17","oc17","pz2"];["b","r","u"];5.0;"legendary creature — human wizard";["creature"];"4";"5";"{2}{u}{b}{r}";
"iname as one";["sok"];["b","g"];12.0;"legendary creature — spirit";["creature"];"8";"8";"{8}{b}{b}{g}{g}";
"iname, death aspect";["chk"];["b"];6.0;"legendary creature — spirit";["creature"];"4";"4";"{4}{b}{b}";
"iname, life aspect";["chk"];["g"];6.0;"legendary creature — spirit";["creature"];"4";"4";"{4}{g}{g}";
"incandescent soulstoke";["lrw","mm2"];["r"];3.0;"creature — elemental shaman";["creature"];"2";"2";"{2}{r}";
"incendiary";["uds"];["r"];1.0;"enchantment — aura";["enchantment"];;;"{r}";
"incendiary command";["c13","lrw"];["r"];5.0;"sorcery";["sorcery"];;;"{3}{r}{r}";
"incendiary dissent";["cn2"];[];0.0;"conspiracy";["conspiracy"];;;;
"incendiary flow";["emn","f17","prm"];["r"];2.0;"sorcery";["sorcery"];;;"{1}{r}";
"incendiary sabotage";["kld"];["r"];4.0;"instant";["instant"];;;"{2}{r}{r}";
"incinerate";["10e","5ed","cst","dd2","dkm","dpa","ice","jvc","m12","me2","mir","p08","plgm","prm","ps11","ptc","wc97","wc98"];["r"];2.0;"instant";["instant"];;;"{1}{r}";
"incite";["m11"];["r"];1.0;"instant";["instant"];;;"{r}";
"incite hysteria";["rav"];["r"];3.0;"sorcery";["sorcery"];;;"{2}{r}";
"incite insight";["ust"];["u"];2.0;"sorcery";["sorcery"];;;"{x}{u}{u}";
"incite rebellion";["c14","cm2"];["r"];6.0;"sorcery";["sorcery"];;;"{4}{r}{r}";
"incite war";["mrd"];["r"];3.0;"instant";["instant"];;;"{2}{r}";
"incoming!";["ugl"];["g"];8.0;"sorcery";["sorcery"];;;"{4}{g}{g}{g}{g}";
"incongruity";["rna"];["u","g"];3.0;"instant";["instant"];;;"{1}{g}{u}";
"incorrigible youths";["prm","psoi","soi"];["r"];5.0;"creature — vampire";["creature"];"4";"3";"{3}{r}{r}";
"increasing ambition";["dka"];["b"];5.0;"sorcery";["sorcery"];;;"{4}{b}";
"increasing confusion";["dka"];["u"];1.0;"sorcery";["sorcery"];;;"{x}{u}";
"increasing devotion";["ddq","dka"];["w"];5.0;"sorcery";["sorcery"];;;"{3}{w}{w}";
"increasing savagery";["dds","dka"];["g"];4.0;"sorcery";["sorcery"];;;"{2}{g}{g}";
"increasing vengeance";["dka"];["r"];2.0;"instant";["instant"];;;"{r}{r}";
"incremental blight";["arc","hop","shm"];["b"];5.0;"sorcery";["sorcery"];;;"{3}{b}{b}";
"incremental growth";["ktk","lrw","mma","w16"];["g"];5.0;"sorcery";["sorcery"];;;"{3}{g}{g}";
"incubation";["rna"];["u","g"];1;"sorcery";["sorcery"];;;"{g/u}";
"incubation druid";["rna"];["g"];2.0;"creature — elf druid";["creature"];"0";"2";"{1}{g}";
"incubator drone";["bfz"];[];4.0;"creature — eldrazi drone";["creature"];"2";"3";"{3}{u}";
"incurable ogre";["ala"];["r"];4.0;"creature — ogre mutant";["creature"];"5";"1";"{3}{r}";
"incursion specialist";["gtc"];["u"];2.0;"creature — human wizard";["creature"];"1";"3";"{1}{u}";
"indebted samurai";["bok"];["w"];4.0;"creature — human samurai";["creature"];"2";"3";"{3}{w}";
"indentured djinn";["mmq"];["u"];3.0;"creature — djinn";["creature"];"4";"4";"{1}{u}{u}";
"indentured oaf";["rav"];["r"];4.0;"creature — ogre warrior";["creature"];"4";"3";"{3}{r}";
"independent troops";["ptk"];["r"];2.0;"creature — human soldier";["creature"];"2";"1";"{1}{r}";
"indestructibility";["m10","m14"];["w"];4.0;"enchantment — aura";["enchantment"];;;"{3}{w}";
"indestructible aura";["chr","leg"];["w"];1.0;"instant";["instant"];;;"{w}";
"index";["8ed","9ed","apc","m13"];["u"];1.0;"sorcery";["sorcery"];;;"{u}";
"indigo faerie";["eve"];["u"];2.0;"creature — faerie wizard";["creature"];"1";"1";"{1}{u}";
"indomitable ancients";["mor"];["w"];4.0;"creature — treefolk warrior";["creature"];"2";"10";"{2}{w}{w}";
"indomitable archangel";["mm2","som"];["w"];4.0;"creature — angel";["creature"];"4";"4";"{2}{w}{w}";
"indomitable creativity";["aer","paer"];["r"];3.0;"sorcery";["sorcery"];;;"{x}{r}{r}{r}";
"indomitable will";["chk"];["w"];2.0;"enchantment — aura";["enchantment"];;;"{1}{w}";
"indrik stomphowler";["c15","cma","ddd","dis","gvl","psal"];["g"];5.0;"creature — beast";["creature"];"4";"4";"{4}{g}";
"indrik umbra";["pc2","pca"];["g","w"];6.0;"enchantment — aura";["enchantment"];;;"{4}{g}{w}";
"induce despair";["ddp","roe"];["b"];3.0;"instant";["instant"];;;"{2}{b}";
"induce paranoia";["rav"];["u"];4.0;"instant";["instant"];;;"{2}{u}{u}";
"induced amnesia";["prix","rix"];["u"];3.0;"enchantment";["enchantment"];;;"{2}{u}";
"indulgent aristocrat";["soi"];["b"];1.0;"creature — vampire";["creature"];"1";"1";"{b}";
"indulgent tormentor";["ddr","ima","m15","pm15","prm"];["b"];5.0;"creature — demon";["creature"];"5";"3";"{3}{b}{b}";
"ineffable blessing";["ust"];["g"];2.0;"enchantment";["enchantment"];;;"{1}{g}";
"ineffable blessing (b)";["ust"];["g"];2.0;"enchantment";["enchantment"];;;"{1}{g}";
"ineffable blessing (c)";["ust"];["g"];2.0;"enchantment";["enchantment"];;;"{1}{g}";
"ineffable blessing (d)";["ust"];["g"];2.0;"enchantment";["enchantment"];;;"{1}{g}";
"ineffable blessing (e)";["ust"];["g"];2.0;"enchantment";["enchantment"];;;"{1}{g}";
"ineffable blessing (f)";["ust"];["g"];2.0;"enchantment";["enchantment"];;;"{1}{g}";
"inertia bubble";["mrd"];["u"];2.0;"enchantment — aura";["enchantment"];;;"{1}{u}";
"inescapable blaze";["grn"];["r"];6.0;"instant";["instant"];;;"{4}{r}{r}";
"inescapable brute";["shm"];["r"];6.0;"creature — giant warrior";["creature"];"3";"3";"{5}{r}";
"inexorable blob";["psoi","soi"];["g"];3.0;"creature — ooze";["creature"];"3";"3";"{2}{g}";
"inexorable tide";["mm2","som"];["u"];5.0;"enchantment";["enchantment"];;;"{3}{u}{u}";
"infantry veteran";["6ed","9ed","ath","brb","ddf","ddn","ima","m11","vis"];["w"];1.0;"creature — human soldier";["creature"];"1";"1";"{w}";
"infected vermin";["ody"];["b"];3.0;"creature — rat";["creature"];"1";"1";"{2}{b}";
"infectious bloodlust";["ori"];["r"];2.0;"enchantment — aura";["enchantment"];;;"{1}{r}";
"infectious horror";["arc","cns","con","m19"];["b"];4.0;"creature — zombie horror";["creature"];"2";"2";"{3}{b}";
"infectious host";["rav"];["b"];3.0;"creature — zombie";["creature"];"1";"1";"{2}{b}";
"infectious rage";["jud"];["r"];2.0;"enchantment — aura";["enchantment"];;;"{1}{r}";
"infernal caretaker";["lgn"];["b"];4.0;"creature — human cleric";["creature"];"2";"2";"{3}{b}";
"infernal contract";["6ed","7ed","mir","phuk","psal"];["b"];3.0;"sorcery";["sorcery"];;;"{b}{b}{b}";
"infernal darkness";["ice","me2"];["b"];4.0;"enchantment";["enchantment"];;;"{2}{b}{b}";
"infernal denizen";["ice"];["b"];8.0;"creature — demon";["creature"];"5";"7";"{7}{b}";
"infernal genesis";["pcy"];["b"];6.0;"enchantment";["enchantment"];;;"{4}{b}{b}";
"infernal harvest";["vis"];["b"];2.0;"sorcery";["sorcery"];;;"{1}{b}";
"infernal kirin";["sok"];["b"];4.0;"legendary creature — kirin spirit";["creature"];"3";"3";"{2}{b}{b}";
"infernal medusa";["leg"];["b"];5.0;"creature — gorgon";["creature"];"2";"4";"{3}{b}{b}";
"infernal offering";["c14"];["b"];5.0;"sorcery";["sorcery"];;;"{4}{b}";
"infernal plunge";["isd"];["r"];1.0;"sorcery";["sorcery"];;;"{r}";
"infernal reckoning";["m19","pm19"];["b"];1.0;"instant";["instant"];;;"{b}";
"infernal scarring";["m19","ori"];["b"];2.0;"enchantment — aura";["enchantment"];;;"{1}{b}";
"infernal spawn of evil";["ugl"];["b"];9.0;"creature — beast";["creature"];"7";"7";"{6}{b}{b}{b}";
"infernal spawn of infernal spawn of evil";["unh"];["b"];10.0;"creature — demon child";["creature"];"8";"8";"{8}{b}{b}";
"infernal tribute";["wth"];["b"];3.0;"enchantment";["enchantment"];;;"{b}{b}{b}";
"infernal tutor";["dis"];["b"];2.0;"sorcery";["sorcery"];;;"{1}{b}";
"inferno";["4ed","5ed","6ed","7ed","8ed","drk","prm","ren"];["r"];7.0;"instant";["instant"];;;"{5}{r}{r}";
"inferno elemental";["m10"];["r"];6.0;"creature — elemental";["creature"];"4";"4";"{4}{r}{r}";
"inferno fist";["m15"];["r"];2.0;"enchantment — aura";["enchantment"];;;"{1}{r}";
"inferno hellion";["m19"];["r"];4.0;"creature — hellion";["creature"];"7";"3";"{3}{r}";
"inferno jet";["hou"];["r"];6.0;"sorcery";["sorcery"];;;"{5}{r}";
"inferno titan";["c13","c15","cm2","e01","m11","m12","pdp11","prm"];["r"];6.0;"creature — giant";["creature"];"6";"6";"{4}{r}{r}";
"inferno trap";["arc","ddn","zen"];["r"];4.0;"instant — trap";["instant"];;;"{3}{r}";
"infest";["ala","arc","c13","cn2","ons","p10","prm"];["b"];3.0;"sorcery";["sorcery"];;;"{1}{b}{b}";
"infested roothold";["dst"];["g"];5.0;"creature — wall";["creature"];"0";"3";"{4}{g}";
"infiltrate";["nem"];["u"];1.0;"instant";["instant"];;;"{u}";
"infiltration lens";["som"];[];1.0;"artifact — equipment";["artifact"];;;"{1}";
"infiltrator il-kor";["fut"];["u"];5.0;"creature — kor rogue";["creature"];"3";"1";"{4}{u}";
"infiltrator's magemark";["gpt","psal"];["u"];3.0;"enchantment — aura";["enchantment"];;;"{2}{u}";
"infinite authority";["leg"];["w"];3.0;"enchantment — aura";["enchantment"];;;"{w}{w}{w}";
"infinite hourglass";["5ed","ice"];[];4.0;"artifact";["artifact"];;;"{4}";
"infinite obliteration";["ori"];["b"];3.0;"sorcery";["sorcery"];;;"{1}{b}{b}";
"infinite reflection";["avr","c14"];["u"];6.0;"enchantment — aura";["enchantment"];;;"{5}{u}";
"infinity elemental";["ust"];["r"];7.0;"creature — elemental";["creature"];"∞";"5";"{4}{r}{r}{r}";
"inflame";["dst","pcy"];["r"];1.0;"instant";["instant"];;;"{r}";
"inflation station";["ust"];[];0.0;"artifact — contraption";["artifact"];;;;
"information dealer";["ons"];["u"];2.0;"creature — human wizard";["creature"];"1";"1";"{1}{u}";
"infuse";["ice","me3"];["u"];3.0;"instant";["instant"];;;"{2}{u}";
"infuse with the elements";["bfz"];["g"];4.0;"instant";["instant"];;;"{3}{g}";
"infused arrows";["5dn"];[];4.0;"artifact";["artifact"];;;"{4}";
"ingenious skaab";["emn"];["u"];3.0;"creature — zombie horror";["creature"];"2";"3";"{2}{u}";
"ingenious thief";["por","s99"];["u"];2.0;"creature — human rogue";["creature"];"1";"1";"{1}{u}";
"ingot chewer";["c14","cm2","dd2","jvc","lrw","uma"];["r"];5.0;"creature — elemental";["creature"];"3";"3";"{4}{r}";
"inheritance";["all","me2"];["w"];1.0;"enchantment";["enchantment"];;;"{w}";
"inhumaniac";["ust"];["b"];2.0;"creature — brainiac";["creature"];"1";"1";"{1}{b}";
"initiate's companion";["akh"];["g"];2.0;"creature — cat";["creature"];"3";"1";"{1}{g}";
"initiates of the ebon hand";["5ed","fem"];["b"];1.0;"creature — cleric";["creature"];"1";"1";"{b}";
"injury";["akh","pakh"];["r"];3.0;"sorcery";["sorcery"];;;"{2}{r}";
"ink dissolver";["mor"];["u"];2.0;"creature — merfolk wizard";["creature"];"2";"1";"{1}{u}";
"ink-eyes, servant of oni";["bok","pc2","pca","ppre","prm","v13"];["b"];6.0;"legendary creature — rat ninja";["creature"];"5";"4";"{4}{b}{b}";
"ink-treader nephilim";["gpt"];["g","r","u","w"];4.0;"creature — nephilim";["creature"];"3";"3";"{r}{g}{w}{u}";
"inkfathom divers";["ddt","lrw"];["u"];5.0;"creature — merfolk soldier";["creature"];"3";"3";"{3}{u}{u}";
"inkfathom infiltrator";["shm"];["b","u"];2.0;"creature — merfolk rogue";["creature"];"2";"1";"{u/b}{u/b}";
"inkfathom witch";["pc2","pca","shm"];["b","u"];2.0;"creature — merfolk wizard";["creature"];"1";"1";"{1}{u/b}";
"inkmoth nexus";["mbs","prm","pwcq"];[];0.0;"land";["land"];;;;
"inkwell leviathan";["c18","con","ddo","ema","pd3"];["u"];9.0;"artifact creature — leviathan";["artifact","creature"];"7";"11";"{7}{u}{u}";
"inner calm, outer strength";["sok"];["g"];3.0;"instant — arcane";["instant"];;;"{2}{g}";
"inner demon";["bbd"];["b"];4.0;"enchantment — aura";["enchantment"];;;"{2}{b}{b}";
"inner fire";["sok"];["r"];4.0;"sorcery";["sorcery"];;;"{3}{r}";
"inner sanctum";["wth"];["w"];3.0;"enchantment";["enchantment"];;;"{1}{w}{w}";
"inner struggle";["soi"];["r"];4.0;"instant";["instant"];;;"{3}{r}";
"inner-chamber guard";["sok"];["w"];2.0;"creature — human samurai";["creature"];"0";"2";"{1}{w}";
"inner-flame acolyte";["dd2","jvc","lrw"];["r"];3.0;"creature — elemental shaman";["creature"];"2";"2";"{1}{r}{r}";
"inner-flame igniter";["lrw","mm2"];["r"];3.0;"creature — elemental warrior";["creature"];"2";"2";"{2}{r}";
"innocence kami";["chk"];["w"];5.0;"creature — spirit";["creature"];"2";"3";"{3}{w}{w}";
"innocent blood";["ddr","e02","ema","hop","ody","td2","wc03"];["b"];1.0;"sorcery";["sorcery"];;;"{b}";
"inquisition";["drk"];["b"];3.0;"sorcery";["sorcery"];;;"{2}{b}";
"inquisition of kozilek";["cn2","md1","mm3","roe"];["b"];1.0;"sorcery";["sorcery"];;;"{b}";
"inquisitor exarch";["nph"];["w"];2.0;"creature — cleric";["creature"];"2";"2";"{w}{w}";
"inquisitor's flail";["isd"];[];2.0;"artifact — equipment";["artifact"];;;"{2}";
"inquisitor's ox";["soi"];["w"];4.0;"creature — ox";["creature"];"2";"5";"{3}{w}";
"inquisitor's snare";["shm"];["w"];2.0;"instant";["instant"];;;"{1}{w}";
"insatiable gorgers";["emn"];["r"];4.0;"creature — vampire berserker";["creature"];"5";"3";"{2}{r}{r}";
"insatiable harpy";["ths"];["b"];4.0;"creature — harpy";["creature"];"2";"2";"{2}{b}{b}";
"insatiable souleater";["nph"];[];4.0;"artifact creature — beast";["artifact","creature"];"5";"1";"{4}";
"inside out";["eve"];["r","u"];2.0;"instant";["instant"];;;"{1}{u/r}";
"insidious bookworms";["all","cst"];["b"];1.0;"creature — worm";["creature"];"1";"1";"{b}";
"insidious dreams";["tor"];["b"];4.0;"instant";["instant"];;;"{3}{b}";
"insidious will";["kld","pkld"];["u"];4.0;"instant";["instant"];;;"{2}{u}{u}";
"insight";["6ed","tmp"];["u"];3.0;"enchantment";["enchantment"];;;"{2}{u}";
"insist";["tor"];["g"];1.0;"sorcery";["sorcery"];;;"{g}";
"insolence";["pls"];["r"];3.0;"enchantment — aura";["enchantment"];;;"{2}{r}";
"insolent neonate";["soi"];["r"];1.0;"creature — vampire";["creature"];"1";"1";"{r}";
"inspiration";["6ed","7ed","8ed","rtr","vis","w17"];["u"];4.0;"instant";["instant"];;;"{3}{u}";
"inspired charge";["bfz","gnt","kld","m11","m15","m19"];["w"];4.0;"instant";["instant"];;;"{2}{w}{w}";
"inspired sphinx";["gnt","pz2"];["u"];7.0;"creature — sphinx";["creature"];"5";"5";"{5}{u}{u}";
"inspired sprite";["mor"];["u"];4.0;"creature — faerie wizard";["creature"];"2";"2";"{3}{u}";
"inspiring call";["c16","cm2","dtk","ima"];["g"];3.0;"instant";["instant"];;;"{2}{g}";
"inspiring captain";["gnt","soi"];["w"];4.0;"creature — human knight";["creature"];"3";"3";"{3}{w}";
"inspiring cleric";["xln"];["w"];3.0;"creature — vampire cleric";["creature"];"3";"2";"{2}{w}";
"inspiring commander";["ana"];["w"];6.0;"creature — human soldier";["creature"];"1";"4";"{4}{w}{w}";
"inspiring roar";["aer"];["w"];4.0;"sorcery";["sorcery"];;;"{3}{w}";
"inspiring statuary";["aer","paer"];[];3.0;"artifact";["artifact"];;;"{3}";
"inspiring unicorn";["grn"];["w"];4.0;"creature — unicorn";["creature"];"2";"2";"{2}{w}{w}";
"inspiring vantage";["kld","pkld"];[];0.0;"land";["land"];;;;
"inspirit";["9ed","ons"];["w"];3.0;"instant";["instant"];;;"{2}{w}";
"instigator";["mmq"];["b"];2.0;"creature — human spellshaper";["creature"];"1";"1";"{1}{b}";
"instill energy";["2ed","3ed","4ed","5ed","ced","cei","fbb","lea","leb","me4","sum"];["g"];1.0;"enchantment — aura";["enchantment"];;;"{g}";
"instill furor";["rav"];["r"];2.0;"enchantment — aura";["enchantment"];;;"{1}{r}";
"instill infection";["mm2","som"];["b"];4.0;"instant";["instant"];;;"{3}{b}";
"insubordination";["mmq"];["b"];2.0;"enchantment — aura";["enchantment"];;;"{b}{b}";
"insufferable syphon";["ust"];[];0.0;"artifact — contraption";["artifact"];;;;
"insult";["akh","pakh"];["r"];3.0;"sorcery";["sorcery"];;;"{2}{r}";
"insurrection";["cmd","hop","ons"];["r"];8.0;"sorcery";["sorcery"];;;"{5}{r}{r}{r}";
"intangible virtue";["cns","ema","isd","md1","mm3"];["w"];2.0;"enchantment";["enchantment"];;;"{1}{w}";
"integrity";["grn"];["w","r"];1;"instant";["instant"];;;"{r/w}";
"intellectual offering";["c14"];["u"];5.0;"instant";["instant"];;;"{4}{u}";
"interdict";["tmp"];["u"];2.0;"instant";["instant"];;;"{1}{u}";
"interpret the signs";["jou"];["u"];6.0;"sorcery";["sorcery"];;;"{5}{u}";
"intervene";["ulg"];["u"];1.0;"instant";["instant"];;;"{u}";
"intervention";["grn"];["w","r"];4.0;"instant";["instant"];;;"{2}{r}{w}";
"intervention pact";["fut"];["w"];0.0;"instant";["instant"];;;;
"intervention of keranos";["tbth"];[];0.0;"sorcery";["sorcery"];;;;
"intet, the dreamer";["c17","cmd","ocmd","plc"];["g","r","u"];6.0;"legendary creature — dragon";["creature"];"6";"6";"{3}{g}{u}{r}";
"intimidation";["mmq"];["b"];5.0;"enchantment";["enchantment"];;;"{2}{b}{b}{b}";
"intimidation bolt";["arb"];["r","w"];3.0;"instant";["instant"];;;"{1}{r}{w}";
"intimidator initiate";["shm"];["r"];1.0;"creature — goblin shaman";["creature"];"1";"1";"{r}";
"into thin air";["5dn"];["u"];6.0;"instant";["instant"];;;"{5}{u}";
"into the core";["mbs"];["r"];4.0;"instant";["instant"];;;"{2}{r}{r}";
"into the fray";["sok"];["r"];1.0;"instant — arcane";["instant"];;;"{r}";
"into the maw of hell";["isd"];["r"];6.0;"sorcery";["sorcery"];;;"{4}{r}{r}";
"into the north";["csp"];["g"];2.0;"sorcery";["sorcery"];;;"{1}{g}";
"into the roil";["c14","c17","c18","ddm","ps11","zen"];["u"];2.0;"instant";["instant"];;;"{1}{u}";
"into the void";["avr","cn2","m15","ori"];["u"];4.0;"sorcery";["sorcery"];;;"{3}{u}";
"into the wilds";["m14"];["g"];4.0;"enchantment";["enchantment"];;;"{3}{g}";
"intrepid hero";["7ed","8ed","m13","usg","wc02"];["w"];3.0;"creature — human soldier";["creature"];"1";"1";"{2}{w}";
"intrepid provisioner";["soi"];["g"];4.0;"creature — human scout";["creature"];"3";"3";"{3}{g}";
"intruder alarm";["8ed","sth"];["u"];3.0;"enchantment";["enchantment"];;;"{2}{u}";
"intrusive packbeast";["grn"];["w"];5.0;"creature — beast";["creature"];"3";"3";"{4}{w}";
"intuition";["g03","prm","tmp","tpr"];["u"];3.0;"instant";["instant"];;;"{2}{u}";
"inundate";["eve"];["u"];6.0;"sorcery";["sorcery"];;;"{3}{u}{u}{u}";
"invader parasite";["nph"];["r"];5.0;"creature — insect";["creature"];"3";"2";"{3}{r}{r}";
"invasion plans";["sth"];["r"];3.0;"enchantment";["enchantment"];;;"{2}{r}";
"invasive species";["m15"];["g"];3.0;"creature — insect";["creature"];"3";"3";"{2}{g}";
"invasive surgery";["soi"];["u"];1.0;"instant";["instant"];;;"{u}";
"invent";["grn"];["u","r"];6.0;"instant";["instant"];;;"{4}{u}{r}";
"inventor's apprentice";["kld"];["r"];1.0;"creature — human artificer";["creature"];"1";"2";"{r}";
"inventor's goggles";["ddu","kld"];[];1.0;"artifact — equipment";["artifact"];;;"{1}";
"inventors' fair";["kld","pkld"];[];0.0;"legendary land";["land"];;;;
"invert";["grn"];["u","r"];1;"instant";["instant"];;;"{u/r}";
"invert the skies";["eve"];["g","u"];4.0;"instant";["instant"];;;"{3}{g/u}";
"inverter of truth";["ogw","pogw"];[];4.0;"creature — eldrazi";["creature"];"6";"6";"{2}{b}{b}";
"invigorate";["a25","cmd","ddd","ema","gvl","mmq","pz1"];["g"];3.0;"instant";["instant"];;;"{2}{g}";
"invigorated rampage";["aer"];["r"];2.0;"instant";["instant"];;;"{1}{r}";
"invigorating boon";["ons"];["g"];2.0;"enchantment";["enchantment"];;;"{1}{g}";
"invigorating falls";["tor"];["g"];4.0;"sorcery";["sorcery"];;;"{2}{g}{g}";
"invincible hymn";["ala"];["w"];8.0;"sorcery";["sorcery"];;;"{6}{w}{w}";
"inviolability";["mmq"];["w"];2.0;"enchantment — aura";["enchantment"];;;"{1}{w}";
"invisibility";["2ed","8ed","ced","cei","lea","leb","m15"];["u"];2.0;"enchantment — aura";["enchantment"];;;"{u}{u}";
"invisible stalker";["isd"];["u"];2.0;"creature — human rogue";["creature"];"1";"1";"{1}{u}";
"invocation of saint traft";["psoi","soi"];["u","w"];3.0;"enchantment — aura";["enchantment"];;;"{1}{w}{u}";
"invoke prejudice";["leg"];["u"];4.0;"enchantment";["enchantment"];;;"{u}{u}{u}{u}";
"invoke the divine";["dom","m19"];["w"];3.0;"instant";["instant"];;;"{2}{w}";
"invoke the firemind";["ddj","gk1","gpt"];["r","u"];3.0;"sorcery";["sorcery"];;;"{x}{u}{u}{r}";
"invulnerability";["tmp"];["w"];2.0;"instant";["instant"];;;"{1}{w}";
"ion storm";["5dn"];["r"];3.0;"enchantment";["enchantment"];;;"{2}{r}";
"iona's blessing";["ogw"];["w"];4.0;"enchantment — aura";["enchantment"];;;"{3}{w}";
"iona's judgment";["ima","wwk"];["w"];5.0;"sorcery";["sorcery"];;;"{4}{w}";
"iona, shield of emeria";["mm2","v15","zen"];["w"];9.0;"legendary creature — angel";["creature"];"7";"7";"{6}{w}{w}{w}";
"ionize";["grn","pgrn"];["r","u"];3.0;"instant";["instant"];;;"{1}{u}{r}";
"ior ruin expedition";["e01","zen"];["u"];2.0;"enchantment";["enchantment"];;;"{1}{u}";
"ipnu rivulet";["hou"];[];0.0;"land — desert";["land"];;;;
"ire shaman";["a25","dtk","pdtk"];["r"];2.0;"creature — orc shaman";["creature"];"2";"1";"{1}{r}";
"ire of kaminari";["bok"];["r"];4.0;"instant — arcane";["instant"];;;"{3}{r}";
"iridescent angel";["ody","v15"];["u","w"];7.0;"creature — angel";["creature"];"4";"4";"{5}{w}{u}";
"iridescent drake";["uds","uma"];["u"];4.0;"creature — drake";["creature"];"2";"2";"{3}{u}";
"irini sengir";["hml"];["b"];4.0;"legendary creature — vampire dwarf";["creature"];"2";"2";"{2}{b}{b}";
"iroas's champion";["ori"];["r","w"];3.0;"creature — human soldier";["creature"];"2";"2";"{1}{r}{w}";
"iroas, god of victory";["c16","jou"];["r","w"];4.0;"legendary enchantment creature — god";["enchantment","creature"];"7";"4";"{2}{r}{w}";
"iron lance";["mmq"];[];2.0;"artifact";["artifact"];;;"{2}";
"iron league steed";["kld"];[];4.0;"artifact creature — construct";["artifact","creature"];"2";"2";"{4}";
"iron maiden";["ulg"];[];3.0;"artifact";["artifact"];;;"{3}";
"iron myr";["hop","mrd","som"];[];2.0;"artifact creature — myr";["artifact","creature"];"1";"1";"{2}";
"iron star";["2ed","3ed","4ed","5ed","6ed","7ed","8ed","ced","cei","fbb","lea","leb","sum"];[];1.0;"artifact";["artifact"];;;"{1}";
"iron tusk elephant";["mir"];["w"];5.0;"creature — elephant";["creature"];"3";"3";"{4}{w}";
"iron will";["ulg"];["w"];1.0;"instant";["instant"];;;"{w}";
"iron-barb hellion";["5dn","psal"];["r"];6.0;"creature — hellion beast";["creature"];"5";"4";"{5}{r}";
"iron-heart chimera";["vis"];[];4.0;"artifact creature — chimera";["artifact","creature"];"2";"2";"{4}";
"ironclad revolutionary";["aer"];["b"];6.0;"creature — aetherborn artificer";["creature"];"4";"4";"{4}{b}{b}";
"ironclad slayer";["emn"];["w"];3.0;"creature — human warrior";["creature"];"3";"2";"{2}{w}";
"ironclaw buzzardiers";["tsp"];["r"];3.0;"creature — orc scout";["creature"];"2";"2";"{2}{r}";
